Year,LocationAbbr,LocationDesc,Topic,Question,DataValue,Latitude,Longitude,Centroid,Category
2014,VT,Vermont,Asthma,Current asthma prevalence among adults aged >= 18 years,11.5,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very high
2013,VT,Vermont,Asthma,Current asthma prevalence among adults aged >= 18 years,11.6,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very high
2014,WI,Wisconsin,Asthma,Current asthma prevalence among adults aged >= 18 years,10.3,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",high
2016,WI,Wisconsin,Asthma,Current asthma prevalence among adults aged >= 18 years,8.4,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2017,WI,Wisconsin,Asthma,Current asthma prevalence among adults aged >= 18 years,9.5,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",middle
2013,WI,Wisconsin,Asthma,Current asthma prevalence among adults aged >= 18 years,10.4,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",high
2015,WI,Wisconsin,Asthma,Current asthma prevalence among adults aged >= 18 years,9.5,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",middle
2013,WI,Wisconsin,Asthma,Current asthma prevalence among adults aged >= 18 years,10.6,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",high
2017,WI,Wisconsin,Asthma,Current asthma prevalence among adults aged >= 18 years,9.7,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",high
2015,WI,Wisconsin,Asthma,Current asthma prevalence among adults aged >= 18 years,9.8,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",high
2014,WI,Wisconsin,Asthma,Current asthma prevalence among adults aged >= 18 years,10.3,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",high
2016,WI,Wisconsin,Asthma,Current asthma prevalence among adults aged >= 18 years,8.5,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2013,IN,Indiana,Asthma,Current asthma prevalence among adults aged >= 18 years,10.3,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2014,IN,Indiana,Asthma,Current asthma prevalence among adults aged >= 18 years,10.7,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",very high
2016,IN,Indiana,Asthma,Current asthma prevalence among adults aged >= 18 years,10.1,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2017,IN,Indiana,Asthma,Current asthma prevalence among adults aged >= 18 years,10.0,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2015,IN,Indiana,Asthma,Current asthma prevalence among adults aged >= 18 years,10.2,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2014,IN,Indiana,Asthma,Current asthma prevalence among adults aged >= 18 years,10.7,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",very high
2013,IN,Indiana,Asthma,Current asthma prevalence among adults aged >= 18 years,10.2,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2016,IN,Indiana,Asthma,Current asthma prevalence among adults aged >= 18 years,10.2,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2017,IN,Indiana,Asthma,Current asthma prevalence among adults aged >= 18 years,10.0,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2015,IN,Indiana,Asthma,Current asthma prevalence among adults aged >= 18 years,10.1,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2015,AK,Alaska,Asthma,Current asthma prevalence among adults aged >= 18 years,9.2,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",middle
2015,AK,Alaska,Asthma,Current asthma prevalence among adults aged >= 18 years,9.3,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",middle
2013,AK,Alaska,Asthma,Current asthma prevalence among adults aged >= 18 years,9.4,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",middle
2017,AK,Alaska,Asthma,Current asthma prevalence among adults aged >= 18 years,8.4,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",low
2016,AK,Alaska,Asthma,Current asthma prevalence among adults aged >= 18 years,9.0,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",middle
2014,AK,Alaska,Asthma,Current asthma prevalence among adults aged >= 18 years,8.2,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2017,AK,Alaska,Asthma,Current asthma prevalence among adults aged >= 18 years,8.4,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",low
2013,AK,Alaska,Asthma,Current asthma prevalence among adults aged >= 18 years,9.3,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",middle
2014,AK,Alaska,Asthma,Current asthma prevalence among adults aged >= 18 years,8.1,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2016,AK,Alaska,Asthma,Current asthma prevalence among adults aged >= 18 years,8.8,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",low
2015,NC,North Carolina,Asthma,Current asthma prevalence among adults aged >= 18 years,8.2,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very low
2013,NC,North Carolina,Asthma,Current asthma prevalence among adults aged >= 18 years,8.4,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",low
2014,NC,North Carolina,Asthma,Current asthma prevalence among adults aged >= 18 years,7.7,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very low
2017,NC,North Carolina,Asthma,Current asthma prevalence among adults aged >= 18 years,9.2,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",middle
2016,NC,North Carolina,Asthma,Current asthma prevalence among adults aged >= 18 years,8.1,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very low
2014,NC,North Carolina,Asthma,Current asthma prevalence among adults aged >= 18 years,7.8,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very low
2016,NC,North Carolina,Asthma,Current asthma prevalence among adults aged >= 18 years,8.0,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very low
2015,NC,North Carolina,Asthma,Current asthma prevalence among adults aged >= 18 years,8.1,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very low
2017,NC,North Carolina,Asthma,Current asthma prevalence among adults aged >= 18 years,9.1,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",middle
2013,NC,North Carolina,Asthma,Current asthma prevalence among adults aged >= 18 years,8.4,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",low
2014,RI,Rhode Island,Asthma,Current asthma prevalence among adults aged >= 18 years,10.8,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very high
2017,RI,Rhode Island,Asthma,Current asthma prevalence among adults aged >= 18 years,12.3,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very high
2013,RI,Rhode Island,Asthma,Current asthma prevalence among adults aged >= 18 years,12.0,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very high
2015,RI,Rhode Island,Asthma,Current asthma prevalence among adults aged >= 18 years,11.0,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very high
2017,RI,Rhode Island,Asthma,Current asthma prevalence among adults aged >= 18 years,12.3,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very high
2016,RI,Rhode Island,Asthma,Current asthma prevalence among adults aged >= 18 years,10.7,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very high
2015,RI,Rhode Island,Asthma,Current asthma prevalence among adults aged >= 18 years,11.1,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very high
2014,RI,Rhode Island,Asthma,Current asthma prevalence among adults aged >= 18 years,10.8,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very high
2013,RI,Rhode Island,Asthma,Current asthma prevalence among adults aged >= 18 years,11.9,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very high
2016,RI,Rhode Island,Asthma,Current asthma prevalence among adults aged >= 18 years,10.5,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",high
2016,MI,Michigan,Asthma,Current asthma prevalence among adults aged >= 18 years,10.9,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2014,MI,Michigan,Asthma,Current asthma prevalence among adults aged >= 18 years,10.9,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2017,MI,Michigan,Asthma,Current asthma prevalence among adults aged >= 18 years,10.8,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2013,MI,Michigan,Asthma,Current asthma prevalence among adults aged >= 18 years,11.5,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2015,MI,Michigan,Asthma,Current asthma prevalence among adults aged >= 18 years,10.2,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",high
2015,MI,Michigan,Asthma,Current asthma prevalence among adults aged >= 18 years,10.2,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",high
2016,MI,Michigan,Asthma,Current asthma prevalence among adults aged >= 18 years,11.1,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2017,MI,Michigan,Asthma,Current asthma prevalence among adults aged >= 18 years,10.8,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2014,MI,Michigan,Asthma,Current asthma prevalence among adults aged >= 18 years,10.9,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2013,MI,Michigan,Asthma,Current asthma prevalence among adults aged >= 18 years,11.5,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2014,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,8.5,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",low
2016,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,7.8,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2013,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,7.8,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2015,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,7.6,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2017,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,9.3,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",middle
2014,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,8.5,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",low
2016,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,7.8,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2017,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,9.3,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",middle
2015,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,7.6,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2013,IA,Iowa,Asthma,Current asthma prevalence among adults aged >= 18 years,7.8,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2014,NM,New Mexico,Asthma,Current asthma prevalence among adults aged >= 18 years,10.0,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2017,NM,New Mexico,Asthma,Current asthma prevalence among adults aged >= 18 years,10.6,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2016,NM,New Mexico,Asthma,Current asthma prevalence among adults aged >= 18 years,11.8,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",very high
2014,NM,New Mexico,Asthma,Current asthma prevalence among adults aged >= 18 years,9.9,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2015,NM,New Mexico,Asthma,Current asthma prevalence among adults aged >= 18 years,9.9,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2016,NM,New Mexico,Asthma,Current asthma prevalence among adults aged >= 18 years,11.9,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",very high
2015,NM,New Mexico,Asthma,Current asthma prevalence among adults aged >= 18 years,9.9,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2013,NM,New Mexico,Asthma,Current asthma prevalence among adults aged >= 18 years,9.2,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",middle
2013,NM,New Mexico,Asthma,Current asthma prevalence among adults aged >= 18 years,9.2,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",middle
2017,NM,New Mexico,Asthma,Current asthma prevalence among adults aged >= 18 years,10.5,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2016,IL,Illinois,Asthma,Current asthma prevalence among adults aged >= 18 years,8.8,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",low
2017,IL,Illinois,Asthma,Current asthma prevalence among adults aged >= 18 years,8.2,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",very low
2015,IL,Illinois,Asthma,Current asthma prevalence among adults aged >= 18 years,8.4,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",low
2013,IL,Illinois,Asthma,Current asthma prevalence among adults aged >= 18 years,7.6,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",very low
2014,IL,Illinois,Asthma,Current asthma prevalence among adults aged >= 18 years,9.1,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",middle
2016,IL,Illinois,Asthma,Current asthma prevalence among adults aged >= 18 years,8.9,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",low
2014,IL,Illinois,Asthma,Current asthma prevalence among adults aged >= 18 years,9.1,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",middle
2017,IL,Illinois,Asthma,Current asthma prevalence among adults aged >= 18 years,8.2,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",very low
2015,IL,Illinois,Asthma,Current asthma prevalence among adults aged >= 18 years,8.4,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",low
2013,IL,Illinois,Asthma,Current asthma prevalence among adults aged >= 18 years,7.5,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",very low
2016,WV,West Virginia,Asthma,Current asthma prevalence among adults aged >= 18 years,11.8,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2013,WV,West Virginia,Asthma,Current asthma prevalence among adults aged >= 18 years,9.0,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",middle
2014,WV,West Virginia,Asthma,Current asthma prevalence among adults aged >= 18 years,11.0,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2015,WV,West Virginia,Asthma,Current asthma prevalence among adults aged >= 18 years,10.8,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2017,WV,West Virginia,Asthma,Current asthma prevalence among adults aged >= 18 years,12.7,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2015,WV,West Virginia,Asthma,Current asthma prevalence among adults aged >= 18 years,10.8,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2013,WV,West Virginia,Asthma,Current asthma prevalence among adults aged >= 18 years,9.0,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",middle
2017,WV,West Virginia,Asthma,Current asthma prevalence among adults aged >= 18 years,12.4,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2016,WV,West Virginia,Asthma,Current asthma prevalence among adults aged >= 18 years,11.8,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2014,WV,West Virginia,Asthma,Current asthma prevalence among adults aged >= 18 years,11.0,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2014,CO,Colorado,Asthma,Current asthma prevalence among adults aged >= 18 years,8.4,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",low
2015,CO,Colorado,Asthma,Current asthma prevalence among adults aged >= 18 years,9.1,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",middle
2013,CO,Colorado,Asthma,Current asthma prevalence among adults aged >= 18 years,8.7,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",low
2017,CO,Colorado,Asthma,Current asthma prevalence among adults aged >= 18 years,9.3,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",middle
2017,CO,Colorado,Asthma,Current asthma prevalence among adults aged >= 18 years,9.3,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",middle
2016,CO,Colorado,Asthma,Current asthma prevalence among adults aged >= 18 years,8.8,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",low
2013,CO,Colorado,Asthma,Current asthma prevalence among adults aged >= 18 years,8.7,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",low
2015,CO,Colorado,Asthma,Current asthma prevalence among adults aged >= 18 years,9.0,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",middle
2016,CO,Colorado,Asthma,Current asthma prevalence among adults aged >= 18 years,8.8,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",low
2014,CO,Colorado,Asthma,Current asthma prevalence among adults aged >= 18 years,8.3,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",low
2014,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,8.8,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",low
2015,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,9.2,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",middle
2014,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,8.7,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",low
2017,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,10.5,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",high
2016,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,8.7,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",low
2013,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,10.6,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",high
2016,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,8.5,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",low
2017,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,10.6,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",high
2013,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,10.7,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",very high
2015,DE,Delaware,Asthma,Current asthma prevalence among adults aged >= 18 years,9.0,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",middle
2017,MO,Missouri,Asthma,Current asthma prevalence among adults aged >= 18 years,9.4,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",middle
2013,MO,Missouri,Asthma,Current asthma prevalence among adults aged >= 18 years,10.8,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",very high
2015,MO,Missouri,Asthma,Current asthma prevalence among adults aged >= 18 years,9.6,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",middle
2015,MO,Missouri,Asthma,Current asthma prevalence among adults aged >= 18 years,9.8,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",high
2013,MO,Missouri,Asthma,Current asthma prevalence among adults aged >= 18 years,10.9,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",very high
2017,MO,Missouri,Asthma,Current asthma prevalence among adults aged >= 18 years,9.4,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",middle
2014,MO,Missouri,Asthma,Current asthma prevalence among adults aged >= 18 years,9.7,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",high
2016,MO,Missouri,Asthma,Current asthma prevalence among adults aged >= 18 years,9.9,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",high
2016,MO,Missouri,Asthma,Current asthma prevalence among adults aged >= 18 years,9.8,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",high
2014,MO,Missouri,Asthma,Current asthma prevalence among adults aged >= 18 years,9.8,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",high
2016,KY,Kentucky,Asthma,Current asthma prevalence among adults aged >= 18 years,11.6,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2014,KY,Kentucky,Asthma,Current asthma prevalence among adults aged >= 18 years,11.9,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2016,KY,Kentucky,Asthma,Current asthma prevalence among adults aged >= 18 years,11.5,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2013,KY,Kentucky,Asthma,Current asthma prevalence among adults aged >= 18 years,9.5,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",middle
2015,KY,Kentucky,Asthma,Current asthma prevalence among adults aged >= 18 years,11.9,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2014,KY,Kentucky,Asthma,Current asthma prevalence among adults aged >= 18 years,11.9,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2017,KY,Kentucky,Asthma,Current asthma prevalence among adults aged >= 18 years,10.7,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2015,KY,Kentucky,Asthma,Current asthma prevalence among adults aged >= 18 years,12.0,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2013,KY,Kentucky,Asthma,Current asthma prevalence among adults aged >= 18 years,9.3,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",middle
2017,KY,Kentucky,Asthma,Current asthma prevalence among adults aged >= 18 years,10.6,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",high
2015,AL,Alabama,Asthma,Current asthma prevalence among adults aged >= 18 years,9.9,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",high
2013,AL,Alabama,Asthma,Current asthma prevalence among adults aged >= 18 years,8.5,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",low
2017,AL,Alabama,Asthma,Current asthma prevalence among adults aged >= 18 years,10.9,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2015,AL,Alabama,Asthma,Current asthma prevalence among adults aged >= 18 years,9.9,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",high
2017,AL,Alabama,Asthma,Current asthma prevalence among adults aged >= 18 years,10.9,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2013,AL,Alabama,Asthma,Current asthma prevalence among adults aged >= 18 years,8.5,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",low
2016,AL,Alabama,Asthma,Current asthma prevalence among adults aged >= 18 years,9.7,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",high
2014,AL,Alabama,Asthma,Current asthma prevalence among adults aged >= 18 years,9.5,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",middle
2014,AL,Alabama,Asthma,Current asthma prevalence among adults aged >= 18 years,9.5,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",middle
2016,AL,Alabama,Asthma,Current asthma prevalence among adults aged >= 18 years,9.8,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",high
2015,CT,Connecticut,Asthma,Current asthma prevalence among adults aged >= 18 years,10.5,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",high
2017,CT,Connecticut,Asthma,Current asthma prevalence among adults aged >= 18 years,10.7,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",very high
2016,CT,Connecticut,Asthma,Current asthma prevalence among adults aged >= 18 years,10.6,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",high
2013,CT,Connecticut,Asthma,Current asthma prevalence among adults aged >= 18 years,9.8,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",high
2014,CT,Connecticut,Asthma,Current asthma prevalence among adults aged >= 18 years,9.3,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",middle
2016,CT,Connecticut,Asthma,Current asthma prevalence among adults aged >= 18 years,10.5,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",high
