Year,LocationAbbr,LocationDesc,Topic,Question,DataValue,Latitude,Longitude,Centroid,Category
2016,NV,Nevada,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",high
2016,SC,South Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",high
2014,SC,South Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",middle
2013,SC,South Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",low
2016,SC,South Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",middle
2014,SC,South Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",low
2015,SC,South Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",high
2017,SC,South Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",high
2013,SC,South Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",very low
2017,SC,South Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",high
2015,SC,South Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",middle
2017,VT,Vermont,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",low
2013,VT,Vermont,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2015,VT,Vermont,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",low
2016,VT,Vermont,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",middle
2014,VT,Vermont,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",middle
2013,VT,Vermont,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.8,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2017,VT,Vermont,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2015,VT,Vermont,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2014,VT,Vermont,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",low
2016,VT,Vermont,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",middle
2013,WI,Wisconsin,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2016,WI,Wisconsin,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",middle
2017,WI,Wisconsin,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2015,WI,Wisconsin,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2013,WI,Wisconsin,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2014,WI,Wisconsin,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2016,WI,Wisconsin,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2014,WI,Wisconsin,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2015,WI,Wisconsin,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2017,WI,Wisconsin,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",middle
2013,IN,Indiana,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",low
2016,IN,Indiana,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2014,IN,Indiana,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",middle
2015,IN,Indiana,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",middle
2017,IN,Indiana,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2013,IN,Indiana,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",low
2015,IN,Indiana,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",middle
2017,IN,Indiana,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",very high
2016,IN,Indiana,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",middle
2014,IN,Indiana,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",low
2016,AK,Alaska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",low
2014,AK,Alaska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2014,AK,Alaska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2015,AK,Alaska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.8,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2017,AK,Alaska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2016,AK,Alaska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",low
2013,AK,Alaska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.7,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2015,AK,Alaska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2017,AK,Alaska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2013,AK,Alaska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.8,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2014,NC,North Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",middle
2016,NC,North Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very high
2013,NC,North Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",low
2015,NC,North Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",middle
2017,NC,North Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.9,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very high
2014,NC,North Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",low
2016,NC,North Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",high
2017,NC,North Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.2,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very high
2013,NC,North Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",middle
2015,NC,North Carolina,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",middle
2015,RI,Rhode Island,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2017,RI,Rhode Island,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",middle
2016,RI,Rhode Island,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2014,RI,Rhode Island,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2013,RI,Rhode Island,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very low
2017,RI,Rhode Island,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",high
2015,RI,Rhode Island,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",middle
2013,RI,Rhode Island,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very low
2016,RI,Rhode Island,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very low
2014,RI,Rhode Island,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2016,MI,Michigan,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2014,MI,Michigan,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",high
2013,MI,Michigan,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",high
2017,MI,Michigan,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.7,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2015,MI,Michigan,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2017,MI,Michigan,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2016,MI,Michigan,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.7,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2014,MI,Michigan,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2013,MI,Michigan,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",middle
2015,MI,Michigan,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",high
2014,IA,Iowa,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",middle
2016,IA,Iowa,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2014,IA,Iowa,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",low
2016,IA,Iowa,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.8,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2013,IA,Iowa,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2015,IA,Iowa,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.9,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2017,IA,Iowa,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2017,IA,Iowa,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2015,IA,Iowa,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.7,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2013,IA,Iowa,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2017,NM,New Mexico,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2014,NM,New Mexico,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",very high
2017,NM,New Mexico,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",very high
2015,NM,New Mexico,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2016,NM,New Mexico,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",middle
2014,NM,New Mexico,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2013,NM,New Mexico,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2013,NM,New Mexico,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2015,NM,New Mexico,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",middle
2016,NM,New Mexico,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2015,IL,Illinois,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",middle
2017,IL,Illinois,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",very high
2017,IL,Illinois,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",very high
2014,IL,Illinois,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",middle
2013,IL,Illinois,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",low
2015,IL,Illinois,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",low
2016,IL,Illinois,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.7,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",very high
2014,IL,Illinois,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",middle
2016,IL,Illinois,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",very high
2013,IL,Illinois,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",low
2014,WV,West Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2016,WV,West Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",high
2014,WV,West Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2013,WV,West Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",high
2015,WV,West Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2016,WV,West Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2017,WV,West Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2013,WV,West Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2015,WV,West Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2017,WV,West Virginia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.2,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2014,CO,Colorado,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",low
2013,CO,Colorado,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2015,CO,Colorado,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",low
2015,CO,Colorado,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",low
2017,CO,Colorado,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2014,CO,Colorado,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",low
2017,CO,Colorado,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2016,CO,Colorado,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2013,CO,Colorado,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2016,CO,Colorado,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",low
2013,DE,Delaware,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",middle
2014,DE,Delaware,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",very high
2015,DE,Delaware,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",very high
2017,DE,Delaware,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",high
2014,DE,Delaware,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",very high
2016,DE,Delaware,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",middle
2017,DE,Delaware,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",middle
2016,DE,Delaware,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",high
