Year,LocationAbbr,LocationDesc,Topic,Question,DataValue,Latitude,Longitude,Centroid,Category
2017,IL,Illinois,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,28.6,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",very low
2013,IL,Illinois,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.6,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",low
2015,IL,Illinois,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,36.0,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",high
2015,IL,Illinois,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.2,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",low
2015,WV,West Virginia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,39.0,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2017,WV,West Virginia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.6,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",low
2013,WV,West Virginia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,36.1,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",high
2017,WV,West Virginia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,37.1,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2015,WV,West Virginia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,33.4,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",middle
2013,WV,West Virginia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,42.9,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2017,CO,Colorado,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,28.1,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2015,CO,Colorado,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,28.1,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2015,CO,Colorado,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.5,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",low
2013,CO,Colorado,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.9,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",low
2017,CO,Colorado,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,26.0,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2013,CO,Colorado,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.8,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",high
2015,DE,Delaware,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,33.8,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",middle
2017,DE,Delaware,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,29.3,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",very low
2013,DE,Delaware,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.7,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",high
2015,DE,Delaware,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,39.1,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",very high
2017,DE,Delaware,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,32.5,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",middle
2013,DE,Delaware,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,40.6,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",very high
2015,MO,Missouri,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,37.1,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",very high
2017,MO,Missouri,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,28.2,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",very low
2013,MO,Missouri,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,32.4,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",middle
2013,MO,Missouri,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,38.8,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",very high
2015,MO,Missouri,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.2,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",low
2017,MO,Missouri,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.9,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",middle
2017,KY,Kentucky,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,36.1,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",high
2013,KY,Kentucky,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,43.2,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2015,KY,Kentucky,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.0,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",middle
2015,KY,Kentucky,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,40.7,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2017,KY,Kentucky,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,32.7,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",middle
2013,KY,Kentucky,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,37.0,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2015,AL,Alabama,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,42.0,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2017,AL,Alabama,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.1,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",low
2013,AL,Alabama,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,37.7,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2015,AL,Alabama,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,36.0,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",high
2017,AL,Alabama,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.9,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",high
2013,AL,Alabama,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,44.4,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2013,CT,Connecticut,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,37.8,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",very high
2017,CT,Connecticut,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.7,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",low
2017,CT,Connecticut,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,27.3,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",very low
2013,CT,Connecticut,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,32.3,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",middle
2015,CT,Connecticut,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,37.4,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",very high
2015,CT,Connecticut,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,32.8,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",middle
2015,OH,Ohio,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.9,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",low
2013,OH,Ohio,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.9,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",middle
2015,OH,Ohio,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,36.7,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",high
2017,OH,Ohio,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,27.7,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",very low
2013,OH,Ohio,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,37.5,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",very high
2017,OH,Ohio,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.4,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",low
2013,AR,Arkansas,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,42.4,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2017,AR,Arkansas,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.6,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",high
2015,AR,Arkansas,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,35.1,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",high
2015,AR,Arkansas,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,41.3,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2013,AR,Arkansas,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,35.4,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",high
2017,AR,Arkansas,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.5,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",low
2013,NE,Nebraska,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,37.4,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",very high
2015,NE,Nebraska,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,29.6,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",very low
2017,NE,Nebraska,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.4,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",low
2015,NE,Nebraska,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,35.1,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",high
2013,NE,Nebraska,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.7,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",middle
2017,NE,Nebraska,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,27.4,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",very low
2013,OR,Oregon,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.8,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",low
2015,OR,Oregon,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,36.8,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",very high
2017,OR,Oregon,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,25.9,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",very low
2015,OR,Oregon,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.3,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",low
2013,OR,Oregon,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,37.0,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",very high
2017,OR,Oregon,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,29.7,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",very low
2015,GA,Georgia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,32.3,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",middle
2013,GA,Georgia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,33.9,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",middle
2015,GA,Georgia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,36.3,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",high
2017,GA,Georgia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,27.6,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",very low
2013,GA,Georgia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,38.1,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",very high
2017,GA,Georgia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,29.5,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",very low
2015,AZ,Arizona,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,37.3,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",very high
2017,AZ,Arizona,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,32.0,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",middle
2015,AZ,Arizona,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,32.3,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",middle
2013,AZ,Arizona,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,39.7,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",very high
2017,AZ,Arizona,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,28.9,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",very low
2013,AZ,Arizona,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.2,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",middle
2017,OK,Oklahoma,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.7,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",high
2013,OK,Oklahoma,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,41.2,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",very high
2017,OK,Oklahoma,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.1,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",low
2015,OK,Oklahoma,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,38.0,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",very high
2013,OK,Oklahoma,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,35.3,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",high
2015,OK,Oklahoma,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,32.7,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",middle
2015,NJ,New Jersey,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.6,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",low
2013,NJ,New Jersey,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,39.2,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",very high
2017,NJ,New Jersey,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.7,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",low
2015,NJ,New Jersey,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,35.4,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",high
2013,NJ,New Jersey,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.7,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",high
2017,NJ,New Jersey,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,33.3,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",middle
2015,WY,Wyoming,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,35.0,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",high
2013,WY,Wyoming,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.0,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",low
2017,WY,Wyoming,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,25.6,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",very low
2013,WY,Wyoming,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,35.0,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",high
2017,WY,Wyoming,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,29.2,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",very low
2015,WY,Wyoming,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,29.7,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",very low
2017,FL,Florida,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.6,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",high
2013,FL,Florida,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,40.3,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",very high
2015,FL,Florida,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.5,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",low
2013,FL,Florida,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.2,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",middle
2017,FL,Florida,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.5,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",low
2015,FL,Florida,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,38.0,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",very high
2015,ME,Maine,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,38.5,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",very high
2013,ME,Maine,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,39.7,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",very high
2017,ME,Maine,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,36.6,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",high
2015,ME,Maine,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.9,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",low
2017,ME,Maine,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.2,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",low
2013,ME,Maine,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,32.4,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",middle
2017,NH,New Hampshire,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,26.4,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",very low
2013,NH,New Hampshire,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.4,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",low
2015,NH,New Hampshire,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,35.7,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",high
2015,NH,New Hampshire,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.2,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",low
2017,NH,New Hampshire,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.9,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",low
2013,NH,New Hampshire,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,36.7,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",high
2013,VA,Virginia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,38.6,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",very high
2017,VA,Virginia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,32.8,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",middle
2015,VA,Virginia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.5,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",low
2015,VA,Virginia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,35.6,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",high
2017,VA,Virginia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.5,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",low
2013,VA,Virginia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.4,37.750345,-77.835857,"{""type"":""Point"", ""coordinates"":[-77.835857,37.750345]}",high
2017,MA,Massachusetts,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.0,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",low
2013,MA,Massachusetts,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,36.5,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",high
2015,MA,Massachusetts,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.0,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",low
2015,MA,Massachusetts,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.5,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",high
2013,MA,Massachusetts,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,32.3,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",middle
2017,MA,Massachusetts,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,27.6,42.271831,-71.363628,"{""type"":""Point"", ""coordinates"":[-71.363628,42.271831]}",very low
2015,DC,District of Columbia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.3,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",low
2013,DC,District of Columbia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.0,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",middle
2017,DC,District of Columbia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,26.1,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",very low
2015,DC,District of Columbia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.6,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",low
2017,DC,District of Columbia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,27.4,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",very low
2013,DC,District of Columbia,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,33.3,38.910092,-77.014001,"{""type"":""Point"", ""coordinates"":[-77.014001,38.910092]}",middle
2015,UT,Utah,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,32.2,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",middle
2013,UT,Utah,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.9,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",low
2017,UT,Utah,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,25.4,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very low
2013,UT,Utah,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,33.4,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",middle
2017,UT,Utah,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,25.6,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very low
2015,UT,Utah,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,29.5,40.438987,-111.90016,"{""type"":""Point"", ""coordinates"":[-111.90016,40.438987]}",very low
2015,HI,Hawaii,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.4,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",low
2017,HI,Hawaii,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,31.0,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",low
2013,HI,Hawaii,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.9,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",high
2015,HI,Hawaii,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,36.3,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",high
