Year,LocationAbbr,LocationDesc,Topic,Question,DataValue,Latitude,Longitude,Centroid,Category
2017,NY,New York,Alcohol,Chronic liver disease mortality,1671.0,41.507548,-74.645228,"{""type"":""Point"", ""coordinates"":[-74.645228,41.507548]}",very high
2013,NY,New York,Alcohol,Chronic liver disease mortality,6.9,41.507548,-74.645228,"{""type"":""Point"", ""coordinates"":[-74.645228,41.507548]}",very low
2016,NY,New York,Alcohol,Chronic liver disease mortality,1614.0,41.507548,-74.645228,"{""type"":""Point"", ""coordinates"":[-74.645228,41.507548]}",very high
2014,NY,New York,Alcohol,Chronic liver disease mortality,8.0,41.507548,-74.645228,"{""type"":""Point"", ""coordinates"":[-74.645228,41.507548]}",very low
2015,NY,New York,Alcohol,Chronic liver disease mortality,1571.0,41.507548,-74.645228,"{""type"":""Point"", ""coordinates"":[-74.645228,41.507548]}",very high
2014,NY,New York,Alcohol,Chronic liver disease mortality,1575.0,41.507548,-74.645228,"{""type"":""Point"", ""coordinates"":[-74.645228,41.507548]}",very high
2017,NY,New York,Alcohol,Chronic liver disease mortality,7.1,41.507548,-74.645228,"{""type"":""Point"", ""coordinates"":[-74.645228,41.507548]}",very low
2016,TX,Texas,Alcohol,Chronic liver disease mortality,3880.0,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",very high
2014,TX,Texas,Alcohol,Chronic liver disease mortality,13.5,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",middle
2017,TX,Texas,Alcohol,Chronic liver disease mortality,4107.0,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",very high
2017,TX,Texas,Alcohol,Chronic liver disease mortality,13.9,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",middle
2013,TX,Texas,Alcohol,Chronic liver disease mortality,12.9,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",middle
2013,TX,Texas,Alcohol,Chronic liver disease mortality,3412.0,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",very high
2013,TX,Texas,Alcohol,Chronic liver disease mortality,12.9,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",middle
2017,TX,Texas,Alcohol,Chronic liver disease mortality,14.5,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",middle
2015,TX,Texas,Alcohol,Chronic liver disease mortality,13.8,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",middle
2016,TX,Texas,Alcohol,Chronic liver disease mortality,13.9,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",middle
2015,TX,Texas,Alcohol,Chronic liver disease mortality,14.0,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",middle
2014,TX,Texas,Alcohol,Chronic liver disease mortality,13.7,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",middle
2016,TX,Texas,Alcohol,Chronic liver disease mortality,13.5,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",middle
2015,TX,Texas,Alcohol,Chronic liver disease mortality,3844.0,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",very high
2014,TX,Texas,Alcohol,Chronic liver disease mortality,3680.0,30.943149,-97.388631,"{""type"":""Point"", ""coordinates"":[-97.388631,30.943149]}",very high
2015,NV,Nevada,Alcohol,Chronic liver disease mortality,475.0,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",very high
2016,NV,Nevada,Alcohol,Chronic liver disease mortality,14.2,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",middle
2017,NV,Nevada,Alcohol,Chronic liver disease mortality,458.0,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",very high
2013,NV,Nevada,Alcohol,Chronic liver disease mortality,12.9,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",middle
2016,NV,Nevada,Alcohol,Chronic liver disease mortality,417.0,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",very high
2013,NV,Nevada,Alcohol,Chronic liver disease mortality,402.0,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",very high
2014,NV,Nevada,Alcohol,Chronic liver disease mortality,12.2,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",middle
2015,NV,Nevada,Alcohol,Chronic liver disease mortality,16.4,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",high
2017,NV,Nevada,Alcohol,Chronic liver disease mortality,13.3,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",middle
2015,NV,Nevada,Alcohol,Chronic liver disease mortality,14.5,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",middle
2014,NV,Nevada,Alcohol,Chronic liver disease mortality,13.8,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",middle
2013,NV,Nevada,Alcohol,Chronic liver disease mortality,14.4,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",middle
2014,NV,Nevada,Alcohol,Chronic liver disease mortality,392.0,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",high
2016,NV,Nevada,Alcohol,Chronic liver disease mortality,12.3,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",middle
2017,NV,Nevada,Alcohol,Chronic liver disease mortality,15.3,37.165965,-116.304648,"{""type"":""Point"", ""coordinates"":[-116.304648,37.165965]}",middle
2014,SC,South Carolina,Alcohol,Chronic liver disease mortality,11.8,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",low
2017,SC,South Carolina,Alcohol,Chronic liver disease mortality,812.0,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",very high
2015,SC,South Carolina,Alcohol,Chronic liver disease mortality,12.2,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",middle
2013,SC,South Carolina,Alcohol,Chronic liver disease mortality,681.0,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",very high
2014,SC,South Carolina,Alcohol,Chronic liver disease mortality,689.0,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",very high
2016,SC,South Carolina,Alcohol,Chronic liver disease mortality,15.1,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",middle
2015,SC,South Carolina,Alcohol,Chronic liver disease mortality,716.0,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",very high
2013,SC,South Carolina,Alcohol,Chronic liver disease mortality,12.1,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",low
2015,SC,South Carolina,Alcohol,Chronic liver disease mortality,14.6,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",middle
2016,SC,South Carolina,Alcohol,Chronic liver disease mortality,749.0,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",very high
2016,SC,South Carolina,Alcohol,Chronic liver disease mortality,12.4,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",middle
2014,SC,South Carolina,Alcohol,Chronic liver disease mortality,14.3,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",middle
2017,SC,South Carolina,Alcohol,Chronic liver disease mortality,13.1,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",middle
2013,SC,South Carolina,Alcohol,Chronic liver disease mortality,14.3,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",middle
2017,SC,South Carolina,Alcohol,Chronic liver disease mortality,16.2,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",high
2013,VT,Vermont,Alcohol,Chronic liver disease mortality,75.0,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",high
2013,VT,Vermont,Alcohol,Chronic liver disease mortality,9.5,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2014,VT,Vermont,Alcohol,Chronic liver disease mortality,69.0,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",high
2015,VT,Vermont,Alcohol,Chronic liver disease mortality,8.6,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2013,VT,Vermont,Alcohol,Chronic liver disease mortality,12.0,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",low
2017,VT,Vermont,Alcohol,Chronic liver disease mortality,11.4,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",low
2017,VT,Vermont,Alcohol,Chronic liver disease mortality,8.8,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2014,VT,Vermont,Alcohol,Chronic liver disease mortality,7.9,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2017,VT,Vermont,Alcohol,Chronic liver disease mortality,71.0,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",high
2015,VT,Vermont,Alcohol,Chronic liver disease mortality,71.0,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",high
2016,VT,Vermont,Alcohol,Chronic liver disease mortality,70.0,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",high
2016,VT,Vermont,Alcohol,Chronic liver disease mortality,8.9,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2014,VT,Vermont,Alcohol,Chronic liver disease mortality,11.0,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",low
2016,VT,Vermont,Alcohol,Chronic liver disease mortality,11.2,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",low
2015,VT,Vermont,Alcohol,Chronic liver disease mortality,11.3,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",low
2013,WI,Wisconsin,Alcohol,Chronic liver disease mortality,618.0,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very high
2013,WI,Wisconsin,Alcohol,Chronic liver disease mortality,9.1,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2015,WI,Wisconsin,Alcohol,Chronic liver disease mortality,10.2,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2013,WI,Wisconsin,Alcohol,Chronic liver disease mortality,10.8,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2017,WI,Wisconsin,Alcohol,Chronic liver disease mortality,11.7,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2015,WI,Wisconsin,Alcohol,Chronic liver disease mortality,591.0,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very high
2017,WI,Wisconsin,Alcohol,Chronic liver disease mortality,9.5,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2014,WI,Wisconsin,Alcohol,Chronic liver disease mortality,10.6,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2016,WI,Wisconsin,Alcohol,Chronic liver disease mortality,12.0,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2014,WI,Wisconsin,Alcohol,Chronic liver disease mortality,612.0,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very high
2015,WI,Wisconsin,Alcohol,Chronic liver disease mortality,8.5,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2017,WI,Wisconsin,Alcohol,Chronic liver disease mortality,679.0,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very high
2016,WI,Wisconsin,Alcohol,Chronic liver disease mortality,695.0,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very high
2016,WI,Wisconsin,Alcohol,Chronic liver disease mortality,9.8,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2014,WI,Wisconsin,Alcohol,Chronic liver disease mortality,8.8,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2013,IN,Indiana,Alcohol,Chronic liver disease mortality,752.0,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",very high
2016,IN,Indiana,Alcohol,Chronic liver disease mortality,13.1,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",middle
2017,IN,Indiana,Alcohol,Chronic liver disease mortality,13.5,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",middle
2014,IN,Indiana,Alcohol,Chronic liver disease mortality,10.4,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",low
2015,IN,Indiana,Alcohol,Chronic liver disease mortality,859.0,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",very high
2014,IN,Indiana,Alcohol,Chronic liver disease mortality,11.8,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",low
2017,IN,Indiana,Alcohol,Chronic liver disease mortality,11.6,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",low
2013,IN,Indiana,Alcohol,Chronic liver disease mortality,11.4,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",low
2013,IN,Indiana,Alcohol,Chronic liver disease mortality,10.1,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",low
2016,IN,Indiana,Alcohol,Chronic liver disease mortality,869.0,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",very high
2015,IN,Indiana,Alcohol,Chronic liver disease mortality,13.0,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",middle
2014,IN,Indiana,Alcohol,Chronic liver disease mortality,781.0,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",very high
2015,IN,Indiana,Alcohol,Chronic liver disease mortality,11.4,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",low
2016,IN,Indiana,Alcohol,Chronic liver disease mortality,11.2,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",low
2017,IN,Indiana,Alcohol,Chronic liver disease mortality,900.0,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",very high
2013,AK,Alaska,Alcohol,Chronic liver disease mortality,82.0,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",high
2017,AK,Alaska,Alcohol,Chronic liver disease mortality,121.0,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",high
2014,AK,Alaska,Alcohol,Chronic liver disease mortality,10.7,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",low
2015,AK,Alaska,Alcohol,Chronic liver disease mortality,15.4,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",high
2015,AK,Alaska,Alcohol,Chronic liver disease mortality,114.0,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",high
2017,AK,Alaska,Alcohol,Chronic liver disease mortality,16.4,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",high
2017,AK,Alaska,Alcohol,Chronic liver disease mortality,15.1,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",middle
2016,AK,Alaska,Alcohol,Chronic liver disease mortality,16.7,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",high
2014,AK,Alaska,Alcohol,Chronic liver disease mortality,84.0,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",high
2013,AK,Alaska,Alcohol,Chronic liver disease mortality,11.3,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",low
2016,AK,Alaska,Alcohol,Chronic liver disease mortality,124.0,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",high
2015,AK,Alaska,Alcohol,Chronic liver disease mortality,15.4,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",high
2013,AK,Alaska,Alcohol,Chronic liver disease mortality,11.2,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",low
2014,AK,Alaska,Alcohol,Chronic liver disease mortality,11.4,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",low
2016,AK,Alaska,Alcohol,Chronic liver disease mortality,16.3,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",high
2015,NC,North Carolina,Alcohol,Chronic liver disease mortality,10.7,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",low
2016,NC,North Carolina,Alcohol,Chronic liver disease mortality,12.3,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",middle
2014,NC,North Carolina,Alcohol,Chronic liver disease mortality,1184.0,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very high
2017,NC,North Carolina,Alcohol,Chronic liver disease mortality,1273.0,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very high
2013,NC,North Carolina,Alcohol,Chronic liver disease mortality,1154.0,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very high
2016,NC,North Carolina,Alcohol,Chronic liver disease mortality,1253.0,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very high
2014,NC,North Carolina,Alcohol,Chronic liver disease mortality,10.3,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",low
2015,NC,North Carolina,Alcohol,Chronic liver disease mortality,1254.0,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very high
2013,NC,North Carolina,Alcohol,Chronic liver disease mortality,11.7,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",low
2017,NC,North Carolina,Alcohol,Chronic liver disease mortality,12.4,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",middle
2017,NC,North Carolina,Alcohol,Chronic liver disease mortality,10.3,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",low
2016,NC,North Carolina,Alcohol,Chronic liver disease mortality,10.3,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",low
2013,NC,North Carolina,Alcohol,Chronic liver disease mortality,10.2,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",low
2015,NC,North Carolina,Alcohol,Chronic liver disease mortality,12.5,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",middle
2014,NC,North Carolina,Alcohol,Chronic liver disease mortality,11.9,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",low
2016,RI,Rhode Island,Alcohol,Chronic liver disease mortality,14.1,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",middle
2015,RI,Rhode Island,Alcohol,Chronic liver disease mortality,139.0,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",high
2015,RI,Rhode Island,Alcohol,Chronic liver disease mortality,13.2,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",middle
2016,RI,Rhode Island,Alcohol,Chronic liver disease mortality,11.5,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2014,RI,Rhode Island,Alcohol,Chronic liver disease mortality,11.0,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2014,RI,Rhode Island,Alcohol,Chronic liver disease mortality,116.0,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",high
2014,RI,Rhode Island,Alcohol,Chronic liver disease mortality,9.1,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very low
2013,RI,Rhode Island,Alcohol,Chronic liver disease mortality,9.9,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2016,RI,Rhode Island,Alcohol,Chronic liver disease mortality,149.0,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",high
2017,RI,Rhode Island,Alcohol,Chronic liver disease mortality,11.2,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2017,RI,Rhode Island,Alcohol,Chronic liver disease mortality,148.0,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",high
2013,RI,Rhode Island,Alcohol,Chronic liver disease mortality,11.8,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2015,RI,Rhode Island,Alcohol,Chronic liver disease mortality,10.6,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2017,RI,Rhode Island,Alcohol,Chronic liver disease mortality,14.0,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",middle
2013,RI,Rhode Island,Alcohol,Chronic liver disease mortality,124.0,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",high
2013,MI,Michigan,Alcohol,Chronic liver disease mortality,10.0,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",low
2014,MI,Michigan,Alcohol,Chronic liver disease mortality,12.1,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",low
2017,MI,Michigan,Alcohol,Chronic liver disease mortality,10.9,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",low
2014,MI,Michigan,Alcohol,Chronic liver disease mortality,1198.0,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2015,MI,Michigan,Alcohol,Chronic liver disease mortality,1287.0,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2016,MI,Michigan,Alcohol,Chronic liver disease mortality,10.2,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",low
2016,MI,Michigan,Alcohol,Chronic liver disease mortality,12.5,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",middle
2017,MI,Michigan,Alcohol,Chronic liver disease mortality,1323.0,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2015,MI,Michigan,Alcohol,Chronic liver disease mortality,13.0,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",middle
2016,MI,Michigan,Alcohol,Chronic liver disease mortality,1242.0,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2013,MI,Michigan,Alcohol,Chronic liver disease mortality,1171.0,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",very high
2017,MI,Michigan,Alcohol,Chronic liver disease mortality,13.3,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",middle
2014,MI,Michigan,Alcohol,Chronic liver disease mortality,10.0,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",low
2015,MI,Michigan,Alcohol,Chronic liver disease mortality,10.8,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",low
2013,MI,Michigan,Alcohol,Chronic liver disease mortality,11.8,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",low
2017,IA,Iowa,Alcohol,Chronic liver disease mortality,10.7,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",low
2017,IA,Iowa,Alcohol,Chronic liver disease mortality,9.2,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2016,IA,Iowa,Alcohol,Chronic liver disease mortality,9.4,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2013,IA,Iowa,Alcohol,Chronic liver disease mortality,10.0,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",low
2014,IA,Iowa,Alcohol,Chronic liver disease mortality,8.8,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2016,IA,Iowa,Alcohol,Chronic liver disease mortality,10.9,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",low
2013,IA,Iowa,Alcohol,Chronic liver disease mortality,8.4,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2015,IA,Iowa,Alcohol,Chronic liver disease mortality,328.0,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",high
2016,IA,Iowa,Alcohol,Chronic liver disease mortality,343.0,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",high
2014,IA,Iowa,Alcohol,Chronic liver disease mortality,10.3,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",low
2013,IA,Iowa,Alcohol,Chronic liver disease mortality,308.0,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",high
2017,IA,Iowa,Alcohol,Chronic liver disease mortality,337.0,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",high
2015,IA,Iowa,Alcohol,Chronic liver disease mortality,10.5,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",low
2015,IA,Iowa,Alcohol,Chronic liver disease mortality,9.1,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2014,IA,Iowa,Alcohol,Chronic liver disease mortality,319.0,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",high
2017,NM,New Mexico,Alcohol,Chronic liver disease mortality,605.0,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",very high
2016,NM,New Mexico,Alcohol,Chronic liver disease mortality,27.5,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
