Year,LocationAbbr,LocationDesc,Topic,Question,DataValue,Latitude,Longitude,Centroid,Category
2013,SC,South Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.5,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",very high
2015,SC,South Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.8,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",very high
2014,SC,South Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.8,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",high
2017,SC,South Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,13.5,34.034551,-81.032387,"{""type"":""Point"", ""coordinates"":[-81.032387,34.034551]}",very high
2017,VT,Vermont,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,6.9,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2017,VT,Vermont,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.2,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2015,VT,Vermont,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.2,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2013,VT,Vermont,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.8,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2016,VT,Vermont,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",low
2016,VT,Vermont,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.4,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2014,VT,Vermont,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.9,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2014,VT,Vermont,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.0,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2013,VT,Vermont,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,6.7,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2015,VT,Vermont,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.1,44.081127,-72.814309,"{""type"":""Point"", ""coordinates"":[-72.814309,44.081127]}",very low
2013,WI,Wisconsin,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.4,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2015,WI,Wisconsin,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.5,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2017,WI,Wisconsin,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.2,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2017,WI,Wisconsin,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.1,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2015,WI,Wisconsin,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2013,WI,Wisconsin,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.2,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2016,WI,Wisconsin,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.8,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",middle
2014,WI,Wisconsin,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.0,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2014,WI,Wisconsin,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.0,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",very low
2016,WI,Wisconsin,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.6,43.728544,-89.001006,"{""type"":""Point"", ""coordinates"":[-89.001006,43.728544]}",low
2014,IN,Indiana,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.8,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",middle
2016,IN,Indiana,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.6,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2015,IN,Indiana,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.4,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",very high
2017,IN,Indiana,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.8,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",very high
2013,IN,Indiana,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.0,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2015,IN,Indiana,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.6,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2014,IN,Indiana,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.7,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2013,IN,Indiana,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.1,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2017,IN,Indiana,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.7,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",high
2016,IN,Indiana,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.5,40.163935,-86.261515,"{""type"":""Point"", ""coordinates"":[-86.261515,40.163935]}",very high
2013,AK,Alaska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.1,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2015,AK,Alaska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.6,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2017,AK,Alaska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.6,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2015,AK,Alaska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.8,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2014,AK,Alaska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.4,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2013,AK,Alaska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.3,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2016,AK,Alaska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.5,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2016,AK,Alaska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.8,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2014,AK,Alaska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.7,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2017,AK,Alaska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.5,61.288254,-148.716968,"{""type"":""Point"", ""coordinates"":[-148.716968,61.288254]}",very low
2016,NC,North Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.2,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",high
2015,NC,North Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.7,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",high
2017,NC,North Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.3,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",high
2016,NC,North Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.3,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very high
2014,NC,North Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.8,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",high
2015,NC,North Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.6,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",middle
2013,NC,North Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.4,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very high
2017,NC,North Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.4,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",very high
2014,NC,North Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.9,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",middle
2013,NC,North Carolina,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.5,35.553334,-79.667654,"{""type"":""Point"", ""coordinates"":[-79.667654,35.553334]}",high
2013,RI,Rhode Island,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.3,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",middle
2015,RI,Rhode Island,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.0,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2016,RI,Rhode Island,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.6,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2017,RI,Rhode Island,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.9,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2014,RI,Rhode Island,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2016,RI,Rhode Island,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.8,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",middle
2014,RI,Rhode Island,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.4,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",middle
2017,RI,Rhode Island,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.9,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very low
2013,RI,Rhode Island,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",low
2015,RI,Rhode Island,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.9,41.753318,-71.448902,"{""type"":""Point"", ""coordinates"":[-71.448902,41.753318]}",very low
2014,MI,Michigan,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.4,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",high
2016,MI,Michigan,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.2,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",high
2013,MI,Michigan,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.3,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",middle
2015,MI,Michigan,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.7,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",middle
2017,MI,Michigan,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.5,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",middle
2013,MI,Michigan,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.4,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",high
2017,MI,Michigan,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.0,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",high
2015,MI,Michigan,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.7,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",high
2014,MI,Michigan,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.1,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",low
2016,MI,Michigan,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.9,42.866412,-84.170753,"{""type"":""Point"", ""coordinates"":[-84.170753,42.866412]}",middle
2013,IA,Iowa,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.3,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",middle
2017,IA,Iowa,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.3,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",low
2017,IA,Iowa,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.6,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",middle
2015,IA,Iowa,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.8,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",low
2013,IA,Iowa,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",low
2015,IA,Iowa,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.7,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2016,IA,Iowa,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.3,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",middle
2014,IA,Iowa,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.5,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",middle
2014,IA,Iowa,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.5,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",low
2016,IA,Iowa,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.2,41.960392,-93.049161,"{""type"":""Point"", ""coordinates"":[-93.049161,41.960392]}",very low
2013,NM,New Mexico,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.9,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",middle
2015,NM,New Mexico,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.5,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2016,NM,New Mexico,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.6,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",very high
2014,NM,New Mexico,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.5,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",very high
2016,NM,New Mexico,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.5,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2015,NM,New Mexico,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.5,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",very high
2013,NM,New Mexico,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.7,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2014,NM,New Mexico,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.5,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2017,NM,New Mexico,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.7,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",high
2017,NM,New Mexico,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.7,34.623012,-106.342108,"{""type"":""Point"", ""coordinates"":[-106.342108,34.623012]}",middle
2014,IL,Illinois,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.1,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",high
2016,IL,Illinois,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.4,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",high
2014,IL,Illinois,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.4,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",middle
2016,IL,Illinois,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.5,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",middle
2013,IL,Illinois,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.9,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",middle
2017,IL,Illinois,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.0,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",high
2015,IL,Illinois,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.9,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",middle
2013,IL,Illinois,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.3,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",middle
2015,IL,Illinois,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.2,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",low
2017,IL,Illinois,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.1,41.278216,-88.380238,"{""type"":""Point"", ""coordinates"":[-88.380238,41.278216]}",high
2015,WV,West Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,14.5,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2017,WV,West Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,15.2,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2013,WV,West Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.3,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2013,WV,West Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,13.0,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2014,WV,West Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.2,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2016,WV,West Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.8,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2014,WV,West Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,14.1,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2015,WV,West Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.6,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2016,WV,West Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,15.0,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2017,WV,West Virginia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.9,38.767195,-80.820221,"{""type"":""Point"", ""coordinates"":[-80.820221,38.767195]}",very high
2014,CO,Colorado,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.3,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2016,CO,Colorado,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,6.6,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2017,CO,Colorado,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.4,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2016,CO,Colorado,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,6.2,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2014,CO,Colorado,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.0,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2013,CO,Colorado,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,6.5,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2015,CO,Colorado,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,6.8,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2015,CO,Colorado,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,6.4,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2017,CO,Colorado,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.0,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2013,CO,Colorado,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,6.3,39.500656,-105.203628,"{""type"":""Point"", ""coordinates"":[-105.203628,39.500656]}",very low
2013,DE,Delaware,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.1,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",high
2015,DE,Delaware,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.0,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",middle
2017,DE,Delaware,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.6,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",middle
2016,DE,Delaware,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.6,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",high
2014,DE,Delaware,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.1,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",high
2013,DE,Delaware,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.0,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",middle
2016,DE,Delaware,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.1,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",low
2014,DE,Delaware,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.9,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",middle
2015,DE,Delaware,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.5,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",very high
2017,DE,Delaware,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.3,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",very high
2017,MO,Missouri,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.2,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",low
2013,MO,Missouri,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.8,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",low
2015,MO,Missouri,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.3,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",high
2014,MO,Missouri,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.1,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",high
2016,MO,Missouri,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.5,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",very high
2013,MO,Missouri,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.6,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",middle
2017,MO,Missouri,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.4,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",high
2015,MO,Missouri,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.5,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",very high
2014,MO,Missouri,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.1,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",high
2016,MO,Missouri,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.3,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",high
2014,KY,Kentucky,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.5,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2016,KY,Kentucky,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.9,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
